1.133334, 0.055556, 0.300000
0.033334, -0.044444, 0.300000
0.033334, -1.144444, 0.300000
1.033334, 1.155556, 0.250000
-0.066666, 1.155556, 0.250000
-1.066666, -0.044444, 0.250000
1.133334, -1.044444, 0.250000
-1.066666, -1.144444, 0.200000
-1.166666, 1.055556, 0.200000
